Geneid	GeneType	Group	Dif_D6_1_S4	Dif_D6_2_S3	Dif_D6_3_S2	Dif_D6_4_S1	Undif_D2_1_S8	Undif_D2_2_S7	Undif_D2_3_S6	Undif_D2_4_S5
ENSMUSG00000098240.2	processed_pseudogene	pseudogenes	1	0	0	3	1	0	0	0
ENSMUSG00000116788.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000001829.18	protein_coding	coding_genes	53	22	58	43	0	3	12	11
ENSMUSG00000087636.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000031374.14	protein_coding	coding_genes	4	17	5	5	0	0	1	4
ENSMUSG00000028337.15	protein_coding	coding_genes	88	78	90	55	17	26	9	28
ENSMUSG00000076912.2	TR_J_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000114285.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000064970.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000090109.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000047632.12	protein_coding	coding_genes	1	5	7	7	0	0	0	1
ENSMUSG00000085133.3	lncRNA	long_non_conding_RNA	5	11	1	14	0	2	1	2
ENSMUSG00000059631.8	lncRNA	long_non_conding_RNA	1	11	2	3	1	5	0	1
ENSMUSG00000095621.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000025420.14	protein_coding	coding_genes	17	11	14	18	7	5	4	3
ENSMUSG00000037669.16	protein_coding	coding_genes	57	48	38	52	21	34	8	20
ENSMUSG00000040274.12	protein_coding	coding_genes	59	36	36	74	8	10	19	13
ENSMUSG00000101744.7	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000120453.1	lncRNA	long_non_conding_RNA	0	2	0	1	0	0	0	0
ENSMUSG00000106327.2	processed_pseudogene	pseudogenes	0	2	0	0	0	0	2	1
ENSMUSG00000051596.16	protein_coding	coding_genes	1	3	3	1	0	0	2	4
ENSMUSG00000005681.13	protein_coding	coding_genes	2	6	2	2	0	0	0	0
ENSMUSG00000116815.2	processed_pseudogene	pseudogenes	0	0	0	2	0	0	0	0
ENSMUSG00000081296.2	processed_pseudogene	pseudogenes	2	0	0	2	0	0	0	0
ENSMUSG00000093238.3	miRNA	non_conding_RNA	0	0	2	4	0	0	0	0
ENSMUSG00000104873.2	TEC	unconfirmed_genes	4	5	1	1	1	0	1	2
ENSMUSG00000023978.6	protein_coding	coding_genes	0	5	10	2	2	0	8	0
ENSMUSG00000003438.18	protein_coding	coding_genes	35	47	42	47	5	11	27	12
ENSMUSG00000113094.2	lncRNA	long_non_conding_RNA	3	1	3	0	0	0	0	0
ENSMUSG00000091784.3	processed_pseudogene	pseudogenes	2	0	2	0	0	0	0	0
ENSMUSG00000039278.11	protein_coding	coding_genes	16	7	11	13	0	11	6	16
ENSMUSG00000114312.2	processed_pseudogene	pseudogenes	2	0	0	0	0	0	0	1
ENSMUSG00000109456.2	TEC	unconfirmed_genes	13	1	11	9	0	0	0	0
ENSMUSG00000049653.6	protein_coding	coding_genes	4	2	3	12	0	0	2	0
ENSMUSG00000102370.2	TEC	unconfirmed_genes	0	3	1	0	0	2	0	0
ENSMUSG00000119944.1	lncRNA	long_non_conding_RNA	2	0	0	0	0	12	0	1
ENSMUSG00000103708.3	lncRNA	long_non_conding_RNA	28	2	10	13	0	0	0	1
ENSMUSG00000068349.13	protein_coding	coding_genes	20	10	19	10	0	0	0	0
ENSMUSG00000112978.2	processed_pseudogene	pseudogenes	0	1	0	0	0	0	0	0
ENSMUSG00002075299.1	rRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000094430.3	protein_coding	coding_genes	180	25	124	25	19	51	39	54
ENSMUSG00000121199.1	lncRNA	long_non_conding_RNA	1	12	1	5	0	3	0	0
ENSMUSG00000083826.2	processed_pseudogene	pseudogenes	2	2	0	0	0	0	0	0
ENSMUSG00002076517.1	snoRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000078850.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000099013.2	lncRNA	long_non_conding_RNA	24	18	9	22	0	5	12	5
ENSMUSG00000092047.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000117441.2	lncRNA	long_non_conding_RNA	18	16	1	11	0	0	1	4
ENSMUSG00000087071.2	lncRNA	long_non_conding_RNA	2	0	5	2	0	1	1	2
ENSMUSG00000110475.2	lncRNA	long_non_conding_RNA	0	3	1	2	0	0	0	0
ENSMUSG00000026398.15	protein_coding	coding_genes	36	33	14	42	0	4	12	5
ENSMUSG00000099496.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000081323.2	processed_pseudogene	pseudogenes	6	0	0	1	0	0	0	0
ENSMUSG00000120963.1	lncRNA	long_non_conding_RNA	0	2	0	0	0	0	0	0
ENSMUSG00000034118.16	protein_coding	coding_genes	46	21	15	6	2	6	3	12
ENSMUSG00000106837.2	TEC	unconfirmed_genes	13	10	3	15	0	2	0	1
ENSMUSG00000104900.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000021238.12	protein_coding	coding_genes	29	12	14	12	4	1	6	5
ENSMUSG00000076467.4	TR_V_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000086955.2	lncRNA	long_non_conding_RNA	1	0	0	1	0	0	0	1
ENSMUSG00000115058.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000113121.2	lncRNA	long_non_conding_RNA	5	3	0	9	0	0	1	0
ENSMUSG00000091811.3	protein_coding	coding_genes	9	12	13	8	2	10	0	0
ENSMUSG00000032226.6	protein_coding	coding_genes	16	0	5	14	0	3	0	1
ENSMUSG00000034371.10	protein_coding	coding_genes	25	37	42	44	3	3	1	1
ENSMUSG00000070719.5	protein_coding	coding_genes	37	30	30	22	0	2	2	2
ENSMUSG00000074764.12	protein_coding	coding_genes	8	7	3	7	8	2	1	1
ENSMUSG00000065743.4	snRNA	non_conding_RNA	18	69	49	53	0	0	6	2
ENSMUSG00000102517.2	lncRNA	long_non_conding_RNA	11	11	0	5	0	1	0	1
ENSMUSG00000020311.18	protein_coding	coding_genes	33	30	23	34	3	11	3	1
ENSMUSG00000079113.4	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000030772.7	protein_coding	coding_genes	12	11	9	9	0	0	0	1
ENSMUSG00000109966.2	lncRNA	long_non_conding_RNA	1	0	0	1	0	0	0	0
ENSMUSG00000032128.16	protein_coding	coding_genes	52	76	65	72	0	7	19	14
ENSMUSG00000031201.18	protein_coding	coding_genes	16	21	10	25	0	5	3	2
ENSMUSG00002075326.1	rRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000029776.12	protein_coding	coding_genes	39	49	58	28	2	12	6	11
ENSMUSG00000121226.1	lncRNA	long_non_conding_RNA	0	10	3	3	2	3	4	3
ENSMUSG00000118187.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000100014.2	lncRNA	long_non_conding_RNA	6	1	5	11	0	1	0	0
ENSMUSG00000094940.2	IG_V_gene	Ig_genes	0	0	0	0	0	0	0	0
ENSMUSG00000072774.11	protein_coding	coding_genes	10	15	11	19	0	0	0	1
ENSMUSG00000116250.2	lncRNA	long_non_conding_RNA	0	0	0	0	1	0	0	0
ENSMUSG00000110502.2	processed_pseudogene	pseudogenes	3	8	5	8	0	0	0	0
ENSMUSG00000089035.3	snRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000082069.3	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105646.3	lncRNA	long_non_conding_RNA	0	12	7	3	0	0	1	2
ENSMUSG00000099523.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000092557.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	1	0
ENSMUSG00000022814.7	protein_coding	coding_genes	51	35	23	21	4	21	19	27
ENSMUSG00000066489.3	processed_pseudogene	pseudogenes	1	0	0	0	0	0	0	0
ENSMUSG00000025090.10	protein_coding	coding_genes	4	10	2	2	0	7	0	1
ENSMUSG00000075276.6	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000041523.4	protein_coding	coding_genes	4	0	0	0	1	0	0	2
ENSMUSG00000103143.2	TEC	unconfirmed_genes	0	7	9	7	0	3	0	6
ENSMUSG00000041028.17	protein_coding	coding_genes	238	227	247	133	2	25	13	27
ENSMUSG00000006435.17	protein_coding	coding_genes	35	20	26	36	1	5	7	5
ENSMUSG00000095203.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000054161.13	protein_coding	coding_genes	117	26	25	30	8	18	5	13
ENSMUSG00000085198.2	lncRNA	long_non_conding_RNA	7	0	3	0	0	0	0	0
ENSMUSG00000113631.2	TEC	unconfirmed_genes	12	2	2	8	0	0	0	0
ENSMUSG00000108775.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000035506.17	protein_coding	coding_genes	12	9	13	11	0	9	3	1
ENSMUSG00000083261.5	processed_pseudogene	pseudogenes	1	0	0	1	0	0	0	0
ENSMUSG00000118214.2	lncRNA	long_non_conding_RNA	6	0	1	0	0	0	0	0
ENSMUSG00000111248.2	unprocessed_pseudogene	pseudogenes	3	0	0	1	0	0	0	0
ENSMUSG00000070720.5	protein_coding	coding_genes	25	26	32	21	1	4	3	2
ENSMUSG00002075836.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000057193.9	protein_coding	coding_genes	168	125	121	99	6	16	14	19
ENSMUSG00000046589.8	protein_coding	coding_genes	2	20	15	6	0	2	0	0
ENSMUSG00000095686.8	protein_coding	coding_genes	0	0	1	0	0	0	0	0
ENSMUSG00000091366.2	transcribed_processed_pseudogene	pseudogenes	0	0	4	1	0	0	0	0
ENSMUSG00000116760.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000065298.3	snRNA	non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000098332.3	protein_coding	coding_genes	13	7	1	10	0	4	5	1
ENSMUSG00000000411.8	protein_coding	coding_genes	0	0	1	6	0	0	0	2
ENSMUSG00000015335.17	protein_coding	coding_genes	45	40	50	48	1	6	7	2
ENSMUSG00000031958.17	protein_coding	coding_genes	4	6	11	3	0	0	0	1
ENSMUSG00000024667.13	protein_coding	coding_genes	9	16	11	9	4	4	1	1
ENSMUSG00000035557.10	protein_coding	coding_genes	2	2	6	10	0	1	0	0
ENSMUSG00000114377.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000030189.16	protein_coding	coding_genes	68	48	50	40	3	24	21	14
ENSMUSG00000066516.6	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000041921.17	protein_coding	coding_genes	7	10	25	12	0	1	2	4
ENSMUSG00000041079.13	protein_coding	coding_genes	19	11	7	8	0	0	2	2
ENSMUSG00000082070.2	processed_pseudogene	pseudogenes	3	0	1	0	0	0	0	0
ENSMUSG00000049235.9	protein_coding	coding_genes	0	1	0	0	0	0	0	0
ENSMUSG00000112440.2	processed_pseudogene	pseudogenes	117	90	91	133	0	5	7	0
ENSMUSG00000027907.5	protein_coding	coding_genes	3	2	3	5	3	0	0	0
ENSMUSG00000086390.9	lncRNA	long_non_conding_RNA	38	28	34	54	0	8	6	8
ENSMUSG00000085225.2	lncRNA	long_non_conding_RNA	3	0	3	2	0	0	0	1
ENSMUSG00000031545.7	protein_coding	coding_genes	84	58	107	60	10	13	10	18
ENSMUSG00000101836.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000108802.2	TEC	unconfirmed_genes	3	7	0	0	0	0	0	3
ENSMUSG00000024235.12	protein_coding	coding_genes	26	11	19	28	2	7	12	3
ENSMUSG00000117023.2	lncRNA	long_non_conding_RNA	1	0	0	2	0	0	0	0
ENSMUSG00000081954.2	processed_pseudogene	pseudogenes	0	0	4	0	0	0	0	0
ENSMUSG00000035125.11	protein_coding	coding_genes	25	5	25	23	2	8	3	7
ENSMUSG00000110057.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000060742.2	protein_coding	coding_genes	0	0	0	2	0	0	0	0
ENSMUSG00000105081.2	processed_pseudogene	pseudogenes	1	0	11	0	1	0	0	0
ENSMUSG00000120545.1	lncRNA	long_non_conding_RNA	0	0	1	0	0	0	2	4
ENSMUSG00000106419.2	processed_pseudogene	pseudogenes	1	1	3	0	0	0	0	0
ENSMUSG00000032640.11	protein_coding	coding_genes	102	100	88	92	0	11	20	22
ENSMUSG00000090175.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000099078.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000097141.3	TEC	unconfirmed_genes	2	1	3	2	0	4	0	4
ENSMUSG00000050821.15	protein_coding	coding_genes	8	19	11	8	0	2	1	1
ENSMUSG00000081388.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000021750.17	protein_coding	coding_genes	25	8	23	13	0	5	0	2
ENSMUSG00000116907.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000022677.16	protein_coding	coding_genes	24	8	23	15	1	4	3	10
ENSMUSG00000104965.2	TEC	unconfirmed_genes	1	3	5	0	0	2	0	0
ENSMUSG00000076049.6	miRNA	non_conding_RNA	148	72	110	94	3	16	3	5
ENSMUSG00000029603.16	protein_coding	coding_genes	98	66	91	60	6	24	35	24
ENSMUSG00000091876.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000113186.2	lncRNA	long_non_conding_RNA	14	19	16	15	2	2	7	7
ENSMUSG00000114404.2	lncRNA	long_non_conding_RNA	2	5	2	11	0	0	0	0
ENSMUSG00000109548.2	TEC	unconfirmed_genes	0	1	6	7	0	0	5	0
ENSMUSG00000084034.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000086537.9	lncRNA	long_non_conding_RNA	5	6	16	4	2	4	0	6
ENSMUSG00000102462.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000031577.11	protein_coding	coding_genes	20	17	24	19	0	10	2	2
ENSMUSG00000096459.2	IG_V_gene	Ig_genes	9	0	1	0	0	0	0	0
ENSMUSG00000089666.2	processed_pseudogene	pseudogenes	0	1	0	3	0	0	0	0
ENSMUSG00000112950.2	lncRNA	long_non_conding_RNA	6	0	4	10	0	0	2	0
ENSMUSG00000083918.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002075271.1	misc_RNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000027613.16	protein_coding	coding_genes	214	162	223	226	6	15	28	24
ENSMUSG00000107045.2	TEC	unconfirmed_genes	0	2	2	1	0	1	0	0
ENSMUSG00002076609.1	miRNA	non_conding_RNA	0	0	0	8	0	0	0	0
ENSMUSG00000082580.4	processed_pseudogene	pseudogenes	0	0	1	0	0	0	0	0
ENSMUSG00000100079.2	protein_coding	coding_genes	0	2	4	4	0	0	1	0
ENSMUSG00000121171.1	lncRNA	long_non_conding_RNA	1	0	1	0	0	1	0	0
ENSMUSG00000061488.6	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000038503.16	protein_coding	coding_genes	34	67	39	24	3	12	3	9
ENSMUSG00000030650.19	protein_coding	coding_genes	2	16	14	15	0	2	0	1
ENSMUSG00000020484.20	protein_coding	coding_genes	75	61	74	63	2	10	7	14
ENSMUSG00000117533.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000087163.2	lncRNA	long_non_conding_RNA	0	0	0	5	0	0	3	0
ENSMUSG00000041540.17	protein_coding	coding_genes	41	13	23	36	2	5	5	10
ENSMUSG00000099105.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000110567.2	lncRNA	long_non_conding_RNA	2	2	6	4	0	0	0	0
ENSMUSG00000063320.12	protein_coding	coding_genes	3	1	0	9	0	0	2	0
ENSMUSG00000105591.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000081415.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000052430.16	protein_coding	coding_genes	17	10	16	13	0	1	0	3
ENSMUSG00000090685.2	protein_coding	coding_genes	0	0	1	0	0	0	0	0
ENSMUSG00000052192.6	processed_pseudogene	pseudogenes	66	54	76	41	1	9	7	9
ENSMUSG00000061762.13	protein_coding	coding_genes	51	53	54	49	0	0	1	2
ENSMUSG00000097651.4	lncRNA	long_non_conding_RNA	6	10	1	8	2	0	0	6
ENSMUSG00000064247.15	protein_coding	coding_genes	7	10	6	5	0	0	2	1
ENSMUSG00000074622.5	protein_coding	coding_genes	7	20	12	8	1	5	0	2
ENSMUSG00000113213.2	processed_pseudogene	pseudogenes	2	0	2	3	0	0	0	0
ENSMUSG00000022296.11	protein_coding	coding_genes	23	13	5	11	8	4	11	15
ENSMUSG00000101271.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000102609.2	processed_pseudogene	pseudogenes	14	4	10	2	0	2	1	4
ENSMUSG00000033186.10	protein_coding	coding_genes	23	25	34	12	0	8	3	3
ENSMUSG00000113696.2	lncRNA	long_non_conding_RNA	2	0	3	4	0	0	0	0
ENSMUSG00000030016.15	protein_coding	coding_genes	94	111	122	88	2	22	9	36
ENSMUSG00000000724.11	protein_coding	coding_genes	4	6	13	8	1	0	0	4
ENSMUSG00000091903.9	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000082727.3	processed_pseudogene	pseudogenes	8	0	3	0	0	0	4	0
ENSMUSG00002075418.1	rRNA	non_conding_RNA	0	0	0	2	0	0	0	0
ENSMUSG00000118279.2	lncRNA	long_non_conding_RNA	29	34	31	20	0	0	3	2
ENSMUSG00000100106.2	lncRNA	long_non_conding_RNA	8	2	5	4	0	0	0	1
ENSMUSG00000019867.5	protein_coding	coding_genes	7	1	1	6	0	0	0	0
ENSMUSG00000022504.11	protein_coding	coding_genes	40	11	6	15	1	13	1	2
ENSMUSG00000105738.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000098397.3	miRNA	non_conding_RNA	0	5	4	0	0	0	0	0
ENSMUSG00000038122.10	protein_coding	coding_genes	44	32	59	55	0	5	8	11
ENSMUSG00000085856.2	lncRNA	long_non_conding_RNA	1	0	3	2	0	0	0	1
ENSMUSG00000031196.14	protein_coding	coding_genes	13	16	24	13	0	7	4	6
ENSMUSG00000064644.3	snRNA	non_conding_RNA	2	3	1	2	0	0	0	5
ENSMUSG00000100080.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000020946.14	protein_coding	coding_genes	116	111	121	91	7	18	6	5
ENSMUSG00000119471.1	snRNA	non_conding_RNA	1	0	2	1	0	0	0	0
ENSMUSG00000054156.9	protein_coding	coding_genes	7	3	9	1	0	9	3	0
ENSMUSG00000108867.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000083353.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000101781.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000113723.3	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00002076044.1	rRNA	non_conding_RNA	10	12	18	13	7	13	24	25
ENSMUSG00000106930.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000047454.13	protein_coding	coding_genes	10	8	10	4	0	0	0	0
ENSMUSG00000069227.5	protein_coding	coding_genes	61	66	83	55	3	4	0	3
ENSMUSG00000117088.2	processed_pseudogene	pseudogenes	1	6	5	0	0	0	1	0
ENSMUSG00000088985.3	miRNA	non_conding_RNA	0	0	0	2	0	0	0	0
ENSMUSG00000036564.18	protein_coding	coding_genes	55	48	33	49	5	12	9	17
ENSMUSG00000115151.2	lncRNA	long_non_conding_RNA	4	3	0	7	0	0	0	1
ENSMUSG00000118306.2	processed_pseudogene	pseudogenes	0	2	0	0	0	0	0	2
ENSMUSG00000120490.1	lncRNA	long_non_conding_RNA	0	5	2	1	1	0	0	0
ENSMUSG00000034574.11	protein_coding	coding_genes	56	43	36	39	14	50	31	17
ENSMUSG00000106364.2	TEC	unconfirmed_genes	0	0	0	7	0	0	0	1
ENSMUSG00002075928.1	miRNA	non_conding_RNA	0	0	0	2	0	0	0	0
ENSMUSG00000045896.15	protein_coding	coding_genes	87	43	52	45	5	9	10	8
ENSMUSG00000098424.2	lncRNA	long_non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000067773.7	protein_coding	coding_genes	3	4	0	0	0	0	0	0
ENSMUSG00000086482.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000116852.3	lncRNA	long_non_conding_RNA	1	6	1	0	0	0	4	0
ENSMUSG00000026809.16	protein_coding	coding_genes	0	6	2	1	0	0	0	0
ENSMUSG00000102044.2	unprocessed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000109010.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000118280.2	lncRNA	long_non_conding_RNA	0	0	0	2	0	0	0	0
ENSMUSG00000084099.2	processed_pseudogene	pseudogenes	10	0	12	13	0	0	1	0
ENSMUSG00000047022.19	protein_coding	coding_genes	25	18	31	23	1	2	1	2
ENSMUSG00000082162.2	processed_pseudogene	pseudogenes	0	0	1	4	0	0	0	3
ENSMUSG00000114469.3	lncRNA	long_non_conding_RNA	13	6	4	2	0	0	0	0
ENSMUSG00000021149.9	protein_coding	coding_genes	215	142	224	137	14	52	50	41
ENSMUSG00000112532.2	lncRNA	long_non_conding_RNA	17	13	15	23	4	7	8	3
ENSMUSG00000107676.2	TEC	unconfirmed_genes	20	4	4	4	0	0	2	2
ENSMUSG00000022123.10	protein_coding	coding_genes	2	4	3	17	0	1	1	0
ENSMUSG00000039942.16	protein_coding	coding_genes	11	22	5	38	0	16	2	9
ENSMUSG00000100590.2	processed_pseudogene	pseudogenes	1	0	1	3	0	1	2	0
ENSMUSG00000101928.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000038173.16	protein_coding	coding_genes	29	1	4	7	1	5	1	5
ENSMUSG00000117115.2	processed_pseudogene	pseudogenes	4	0	1	3	0	0	3	0
ENSMUSG00000110149.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000105173.2	processed_pseudogene	pseudogenes	8	0	1	0	0	0	0	0
ENSMUSG00000120637.1	lncRNA	long_non_conding_RNA	0	11	9	6	0	0	3	1
ENSMUSG00000097233.2	lncRNA	long_non_conding_RNA	6	0	5	3	0	0	1	0
ENSMUSG00000117598.2	lncRNA	long_non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000006638.17	protein_coding	coding_genes	2	2	0	0	0	1	0	1
ENSMUSG00000055978.6	protein_coding	coding_genes	16	26	12	34	0	7	11	1
ENSMUSG00000115661.2	processed_pseudogene	pseudogenes	2	1	0	0	0	0	0	0
ENSMUSG00000065417.3	miRNA	non_conding_RNA	5537	4136	5446	4525	231	1001	217	365
ENSMUSG00000039349.6	protein_coding	coding_genes	34	25	23	14	0	0	2	1
ENSMUSG00000113278.2	lncRNA	long_non_conding_RNA	3	0	0	0	0	0	0	0
ENSMUSG00000003721.15	protein_coding	coding_genes	57	38	39	18	1	7	2	5
ENSMUSG00000053475.6	protein_coding	coding_genes	3	1	2	0	0	0	4	0
ENSMUSG00000111341.2	TEC	unconfirmed_genes	11	10	11	11	0	0	3	0
ENSMUSG00000084126.2	processed_pseudogene	pseudogenes	0	0	0	1	0	0	0	0
ENSMUSG00000107703.2	TEC	unconfirmed_genes	4	2	3	5	0	0	1	1
ENSMUSG00000102554.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000118790.1	snRNA	non_conding_RNA	45	96	115	77	1	4	5	10
ENSMUSG00000037318.11	protein_coding	coding_genes	14	19	17	17	0	10	2	1
ENSMUSG00000082672.2	processed_pseudogene	pseudogenes	2	2	2	4	0	0	0	0
ENSMUSG00002075363.1	rRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000121263.1	lncRNA	long_non_conding_RNA	0	5	0	11	0	0	0	0
ENSMUSG00000017781.18	protein_coding	coding_genes	76	103	116	85	5	25	14	31
ENSMUSG00000105200.3	miRNA	non_conding_RNA	0	0	0	0	0	0	0	0
ENSMUSG00000045083.15	protein_coding	coding_genes	9	14	3	6	0	4	0	3
ENSMUSG00000114470.2	protein_coding	coding_genes	0	0	0	0	0	0	0	0
ENSMUSG00000117625.2	processed_pseudogene	pseudogenes	14	4	0	8	0	0	0	0
ENSMUSG00000028671.17	protein_coding	coding_genes	55	53	47	38	6	6	7	5
ENSMUSG00000110659.2	unprocessed_pseudogene	pseudogenes	7	19	8	31	0	0	3	6
ENSMUSG00000080316.12	protein_coding	coding_genes	12	19	31	21	0	4	1	8
ENSMUSG00000087255.3	processed_pseudogene	pseudogenes	3	0	11	3	0	1	0	0
ENSMUSG00000119053.1	snRNA	non_conding_RNA	0	0	0	1	0	0	0	0
ENSMUSG00000097743.2	lncRNA	long_non_conding_RNA	12	17	7	7	1	1	4	2
ENSMUSG00000112087.2	lncRNA	long_non_conding_RNA	6	9	9	3	9	5	1	1
ENSMUSG00000090777.3	protein_coding	coding_genes	1	3	6	3	0	0	0	0
ENSMUSG00000113305.2	processed_pseudogene	pseudogenes	0	6	0	4	0	0	0	0
ENSMUSG00000101363.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000108449.3	lncRNA	long_non_conding_RNA	3	23	8	26	0	0	0	1
ENSMUSG00000021953.15	protein_coding	coding_genes	0	9	2	8	0	0	1	1
ENSMUSG00000118937.1	snRNA	non_conding_RNA	0	1	2	2	0	0	0	0
ENSMUSG00000034401.17	protein_coding	coding_genes	68	31	36	35	1	7	3	4
ENSMUSG00000113788.2	lncRNA	long_non_conding_RNA	2	0	3	0	0	0	0	1
ENSMUSG00000106995.2	TEC	unconfirmed_genes	2	1	7	1	0	2	0	0
ENSMUSG00000081481.2	processed_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000020184.16	protein_coding	coding_genes	227	210	266	140	13	32	26	43
ENSMUSG00000028037.14	protein_coding	coding_genes	23	2	1	4	0	0	0	0
ENSMUSG00000120072.1	lncRNA	long_non_conding_RNA	0	0	7	3	1	0	0	0
ENSMUSG00000082819.3	TR_V_pseudogene	pseudogenes	0	0	0	0	0	0	0	0
ENSMUSG00000043733.15	protein_coding	coding_genes	373	291	314	232	7	44	36	30
ENSMUSG00000098006.2	processed_pseudogene	pseudogenes	0	1	0	1	0	0	0	0
ENSMUSG00000026479.14	protein_coding	coding_genes	27	19	23	68	0	4	4	2
ENSMUSG00000086064.2	lncRNA	long_non_conding_RNA	0	1	8	0	0	0	0	0
ENSMUSG00000070877.5	protein_coding	coding_genes	11	9	4	12	0	0	0	0
ENSMUSG00000032411.16	protein_coding	coding_genes	63	58	119	78	6	20	4	20
ENSMUSG00000004267.17	protein_coding	coding_genes	58	37	61	54	1	4	2	7
