"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"TMPRSS13","transmembrane protease, serine 13","0","0","2","0.0875576"
"ZFP503","zinc finger protein 503","0","0","1","0.0875576"
"AP4E1","adaptor-related protein complex AP-4, epsilon 1","1","0","4","0.0872116"
"ATE1","arginyltransferase 1","0","0","3","0.0870969"
"IGDCC4","immunoglobulin superfamily, DCC subclass, member 4","0","0","3","0.0870969"
"BNIP2","BCL2/adenovirus E1B interacting protein 2","0","0","2","0.0868683"
"DHX40","DEAH (Asp-Glu-Ala-His) box polypeptide 40","0","0","2","0.0868683"
"KL","klotho","0","0","2","0.0868683"
"OPA3","optic atrophy 3 (human)","0","0","2","0.0868683"
"RBM18","RNA binding motif protein 18","0","0","2","0.0868683"
"SEMA3C","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3C","1","0","2","0.0868683"
"PHEX","phosphate regulating gene with homologies to endopeptidases on the X chromosome (hypophosphatemia, vitamin D resistant rickets)","0","0","3","0.0866407"
"RGS4","regulator of G-protein signaling 4","0","0","3","0.0866407"
"6330527O06RIK","RIKEN cDNA 6330527O06 gene","0","0","1","0.0861897"
"AFF3","AF4/FMR2 family, member 3","0","0","1","0.0861897"
"APPL2","adaptor protein, phosphotyrosine interaction, PH domain and leucine zipper containing 2","0","0","1","0.0861897"
"ASCC3","activating signal cointegrator 1 complex subunit 3","0","0","1","0.0861897"
"EDN2","endothelin 2","3","0","1","0.0861897"
"KCNJ14","potassium inwardly-rectifying channel, subfamily J, member 14","0","0","1","0.0861897"
"MAP2K7","mitogen-activated protein kinase kinase 7","8","4","1","0.0861897"
"NARS","asparaginyl-tRNA synthetase","1","0","1","0.0861897"
"NCKAP5L","NCK-associated protein 5-like","0","0","1","0.0861897"
"ORAI3","ORAI calcium release-activated calcium modulator 3","0","0","1","0.0861897"
"POU2F2","POU domain, class 2, transcription factor 2","0","0","1","0.0861897"
"TGM6","transglutaminase 6","0","0","1","0.0861897"
"FAM196B","family with sequence similarity 196, member B","0","0","3","0.0861895"
"CACNA1D","calcium channel, voltage-dependent, L type, alpha 1D subunit","11","0","2","0.0861894"
"CCL22","chemokine (C-C motif) ligand 22","2","0","2","0.0861894"
"KIDINS220","kinase D-interacting substrate 220","1","0","2","0.0861894"
"SMARCA1","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1","0","0","2","0.0861894"
"STX1A","syntaxin 1A (brain)","1","0","2","0.0861894"
"TMEM25","transmembrane protein 25","0","0","2","0.0861894"
"UBR7","ubiquitin protein ligase E3 component n-recognin 7 (putative)","0","0","2","0.0861894"
"TMED8","transmembrane emp24 domain containing 8","0","0","4","0.0858541"
"CSNK1A1","casein kinase 1, alpha 1","2","4","3","0.085743"
"CNST","consortin, connexin sorting protein","0","0","2","0.0855214"
"PPFIA4","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 4","0","0","2","0.0855214"
"RIOK3","RIO kinase 3 (yeast)","0","0","2","0.0855214"
"SACM1L","SAC1 (suppressor of actin mutations 1, homolog)-like (S. cerevisiae)","0","0","2","0.0855214"
"SIM1","single-minded homolog 1 (Drosophila)","0","0","4","0.0855214"
"SLC12A1","solute carrier family 12, member 1","0","0","2","0.0855214"
"SRGAP2","SLIT-ROBO Rho GTPase activating protein 2","1","0","4","0.0855214"
"SSR1","signal sequence receptor, alpha","1","0","2","0.0855214"
"TOM1L1","target of myb1-like 1 (chicken)","0","0","2","0.0855214"
"DERL2","Der1-like domain family, member 2","1","0","3","0.0853009"
"IGFBP5","insulin-like growth factor binding protein 5","0","0","3","0.0853009"
"CD86","CD86 antigen","9","2","2","0.0848636"
"HNRNPM","heterogeneous nuclear ribonucleoprotein M","1","0","2","0.0848636"
"MAPKAPK3","mitogen-activated protein kinase-activated protein kinase 3","2","2","2","0.0848636"
"NOTCH1","Notch gene homolog 1 (Drosophila)","3","1","2","0.0848636"
"NSG1","neuron specific gene family member 1","0","0","2","0.0848636"
"PRKAA2","protein kinase, AMP-activated, alpha 2 catalytic subunit","5","2","2","0.0848636"
"RGAG4","retrotransposon gag domain containing 4","0","0","2","0.0848636"
"STRN","striatin, calmodulin binding protein","0","0","2","0.0848636"
"ARHGAP28","Rho GTPase activating protein 28","0","0","3","0.0848635"
"NUAK1","NUAK family, SNF1-like kinase, 1","0","0","3","0.0848635"
"SYNE1","synaptic nuclear envelope 1","0","0","3","0.0848635"
"TRAF4","TNF receptor associated factor 4","2","0","3","0.0848635"
"ALDH1A2","aldehyde dehydrogenase family 1, subfamily A2","2","0","1","0.0848633"
"CAMK2N2","calcium/calmodulin-dependent protein kinase II inhibitor 2","0","0","1","0.0848633"
"GM11961","predicted gene 11961","0","0","1","0.0848633"
"LFNG","LFNG O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase","1","0","1","0.0848633"
"RGS1","regulator of G-protein signaling 1","0","0","1","0.0848633"
"SMCHD1","SMC hinge domain containing 1","0","0","1","0.0848633"
"KCND3","potassium voltage-gated channel, Shal-related family, member 3","0","0","4","0.0845384"
"FOXO3","forkhead box O3","4","4","3","0.0844306"
"RSRC2","arginine/serine-rich coiled-coil 2","0","0","3","0.0844306"
"ERGIC2","ERGIC and golgi 2","0","0","2","0.0842156"
"PER3","period homolog 3 (Drosophila)","1","0","2","0.0842156"
"TMPO","thymopoietin","0","0","2","0.0842156"
"ZHX1","zinc fingers and homeoboxes 1","0","0","2","0.0842156"
"IL13RA1","interleukin 13 receptor, alpha 1","2","0","3","0.0840019"
"AMIGO3","adhesion molecule with Ig like domain 3","0","0","1","0.0835777"
"ATP11C","ATPase, class VI, type 11C","0","0","3","0.0835777"
"B930007M17RIK","RIKEN cDNA B930007M17 gene","0","0","1","0.0835777"
"BIVM","basic, immunoglobulin-like variable motif containing","0","0","2","0.0835777"
"BRCA1","breast cancer 1","1","4","2","0.0835777"
"CEP57","centrosomal protein 57","0","0","1","0.0835777"
"COL4A4","collagen, type IV, alpha 4","6","5","2","0.0835777"
"FBXO34","F-box protein 34","0","0","1","0.0835777"
"GINS3","GINS complex subunit 3 (Psf3 homolog)","0","0","2","0.0835777"
"GNS","glucosamine (N-acetyl)-6-sulfatase","3","0","2","0.0835777"
"GPD1","glycerol-3-phosphate dehydrogenase 1 (soluble)","1","0","2","0.0835777"
"GPR173","G-protein coupled receptor 173","0","0","2","0.0835777"
"KIF13A","kinesin family member 13A","0","0","2","0.0835777"
"KPNA3","karyopherin (importin) alpha 3","0","0","2","0.0835777"
"LRRK1","leucine-rich repeat kinase 1","0","0","2","0.0835777"
"MBLAC2","metallo-beta-lactamase domain containing 2","0","0","3","0.0835777"
"MCFD2","multiple coagulation factor deficiency 2","0","0","2","0.0835777"
"MPP5","membrane protein, palmitoylated 5 (MAGUK p55 subfamily member 5)","1","0","2","0.0835777"
"MSX1","homeobox, msh-like 1","0","0","1","0.0835777"
"NALCN","sodium leak channel, non-selective","0","0","2","0.0835777"
"NBL1","neuroblastoma, suppression of tumorigenicity 1","0","0","1","0.0835777"
"NEFM","neurofilament, medium polypeptide","1","0","2","0.0835777"
"NRAS","neuroblastoma ras oncogene","30","0","3","0.0835777"
"ORF63","open reading frame 63","0","0","1","0.0835777"
"PA2G4","proliferation-associated 2G4","0","0","1","0.0835777"
"RGS7","regulator of G protein signaling 7","0","0","1","0.0835777"
"SH3KBP1","SH3-domain kinase binding protein 1","1","1","3","0.0835777"
"SLC35A2","solute carrier family 35 (UDP-galactose transporter), member A2","0","0","2","0.0835777"
"SLC9A3R2","solute carrier family 9 (sodium/hydrogen exchanger), member 3 regulator 2","1","0","1","0.0835777"
"SLCO3A1","solute carrier organic anion transporter family, member 3a1","0","0","3","0.0835777"
"SMG7","Smg-7 homolog, nonsense mediated mRNA decay factor (C. elegans)","0","0","3","0.0835777"
"STAT5B","signal transducer and activator of transcription 5B","6","14","2","0.0835777"
"TMEM136","transmembrane protein 136","0","0","3","0.0835777"
"TMEM65","transmembrane protein 65","0","0","3","0.0835777"
"NHSL1","NHS-like 1","0","0","3","0.0831578"
"SCN3B","sodium channel, voltage-gated, type III, beta","0","0","3","0.0831578"
"TRIM37","tripartite motif-containing 37","1","0","3","0.0831578"
"5730455P16RIK","RIKEN cDNA 5730455P16 gene","0","0","2","0.0829494"
"COG3","component of oligomeric golgi complex 3","0","0","2","0.0829494"
"HDLBP","high density lipoprotein (HDL) binding protein","0","0","2","0.0829494"
"LIMD1","LIM domains containing 1","0","0","2","0.0829494"
"POLD3","polymerase (DNA-directed), delta 3, accessory subunit","8","0","2","0.0829494"
"PTER","phosphotriesterase related","0","0","2","0.0829494"
"RABGAP1","RAB GTPase activating protein 1","0","0","2","0.0829494"
"SGSH","N-sulfoglucosamine sulfohydrolase (sulfamidase)","3","0","2","0.0829494"
"SRC","Rous sarcoma oncogene","9","19","2","0.0829494"
"ABR","active BCR-related gene","0","0","3","0.0827418"
"RAPGEFL1","Rap guanine nucleotide exchange factor (GEF)-like 1","0","0","3","0.0827418"
"AQP11","aquaporin 11","0","0","1","0.0823305"
"DMC1","DMC1 dosage suppressor of mck1 homolog, meiosis-specific homologous recombination (yeast)","0","0","1","0.0823305"
"GPA33","glycoprotein A33 (transmembrane)","0","0","1","0.0823305"
"HEPH","hephaestin","0","0","1","0.0823305"
"LYPLA2","lysophospholipase 2","1","0","1","0.0823305"
"MAB21L1","mab-21-like 1 (C. elegans)","0","0","1","0.0823305"
"MAFF","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein F (avian)","0","1","1","0.0823305"
"MBD2","methyl-CpG binding domain protein 2","0","0","1","0.0823305"
"MPP1","membrane protein, palmitoylated","0","0","1","0.0823305"
"P4HA2","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide","2","0","1","0.0823305"
"RPA1","replication protein A1","4","1","1","0.0823305"
"RRM1","ribonucleotide reductase M1","4","0","1","0.0823305"
"SLC16A7","solute carrier family 16 (monocarboxylic acid transporters), member 7","0","0","1","0.0823305"
"TIMM8A1","translocase of inner mitochondrial membrane 8 homolog a1 (yeast)","0","0","1","0.0823305"
"REPS2","RALBP1 associated Eps domain containing protein 2","0","0","5","0.0823303"
"WWTR1","WW domain containing transcription regulator 1","0","0","3","0.0823303"
"ZBTB26","zinc finger and BTB domain containing 26","0","0","3","0.0823303"
"KCNA6","potassium voltage-gated channel, shaker-related, subfamily, member 6","0","0","2","0.0823302"
"MGEA5","meningioma expressed antigen 5 (hyaluronidase)","0","0","2","0.0823302"
"SLC16A12","solute carrier family 16 (monocarboxylic acid transporters), member 12","0","0","2","0.0823302"
"TMOD3","tropomodulin 3","0","0","2","0.0823302"
"WDR77","WD repeat domain 77","0","0","2","0.0823302"
"DIXDC1","DIX domain containing 1","0","0","3","0.0819227"
"ENTPD7","ectonucleoside triphosphate diphosphohydrolase 7","0","0","3","0.0819227"
"HMGA2","high mobility group AT-hook 2","0","0","3","0.0819227"
"ABCG4","ATP-binding cassette, sub-family G (WHITE), member 4","1","0","2","0.0817204"
"CACNA1I","calcium channel, voltage-dependent, alpha 1I subunit","2","0","2","0.0817204"
"ELK1","ELK1, member of ETS oncogene family","8","20","2","0.0817204"
"FAM168A","family with sequence similarity 168, member A","0","0","4","0.0817204"
"GABRB3","gamma-aminobutyric acid (GABA) A receptor, subunit beta 3","1","0","4","0.0817204"
"LAMP3","lysosomal-associated membrane protein 3","1","0","2","0.0817204"
"NMUR2","neuromedin U receptor 2","1","0","2","0.0817204"
"NPY2R","neuropeptide Y receptor Y2","1","0","2","0.0817204"
"RNFT2","ring finger protein, transmembrane 2","0","0","2","0.0817204"
"ZFP335","zinc finger protein 335","0","0","2","0.0817204"
"GLS","glutaminase","6","0","3","0.081519"
"CHUK","conserved helix-loop-helix ubiquitous kinase","19","19","2","0.0811196"
"DAB2","disabled homolog 2 (Drosophila)","1","0","2","0.0811196"
"KDR","kinase insert domain protein receptor","4","2","2","0.0811196"
"PTK2","PTK2 protein tyrosine kinase 2","11","18","2","0.0811196"
"SMG6","Smg-6 homolog, nonsense mediated mRNA decay factor (C. elegans)","0","0","2","0.0811196"
"USP15","ubiquitin specific peptidase 15","0","0","2","0.0811196"
"WASF3","WAS protein family, member 3","2","1","2","0.0811196"
"4921513D23RIK","RIKEN cDNA 4921513D23 gene","0","0","1","0.0811193"
"AK5","adenylate kinase 5","2","0","1","0.0811193"
"CASP14","caspase 14","0","0","1","0.0811193"
"CYTH2","cytohesin 2","0","1","1","0.0811193"
"EBF4","early B-cell factor 4","0","0","1","0.0811193"
"GMPS","guanine monophosphate synthetase","3","0","1","0.0811193"
"H2AFJ","H2A histone family, member J","1","0","1","0.0811193"
"HDAC4","histone deacetylase 4","0","1","1","0.0811193"
"HUWE1","HECT, UBA and WWE domain containing 1","1","0","1","0.0811193"
"NCKIPSD","NCK interacting protein with SH3 domain","0","0","1","0.0811193"
"PDZRN3","PDZ domain containing RING finger 3","0","0","1","0.0811193"
"SH3BP5","SH3-domain binding protein 5 (BTK-associated)","0","0","1","0.0811193"
"SHOX2","short stature homeobox 2","0","0","1","0.0811193"
"SLMO2","slowmo homolog 2 (Drosophila)","0","0","1","0.0811193"
"SOX2","SRY-box containing gene 2","0","0","1","0.0811193"
"SYN1","synapsin I","0","0","1","0.0811193"
"TMEM90B","transmembrane protein 90B","0","0","1","0.0811193"
"CACNA1E","calcium channel, voltage-dependent, R type, alpha 1E subunit","3","0","4","0.0808224"
"CAMK2D","calcium/calmodulin-dependent protein kinase II, delta","11","5","3","0.0807239"
"LRRC15","leucine rich repeat containing 15","0","0","3","0.0807239"
"TRIB1","tribbles homolog 1 (Drosophila)","0","0","3","0.0807239"
"PRRG3","proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)","0","0","4","0.0805274"
"CNTN3","contactin 3","0","0","2","0.0805273"
"GPKOW","G patch domain and KOW motifs","0","0","2","0.0805273"
"KCNAB1","potassium voltage-gated channel, shaker-related subfamily, beta member 1","0","0","2","0.0805273"
"LHFPL3","lipoma HMGIC fusion partner-like 3","0","0","2","0.0805273"
"MED12","mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)","0","0","2","0.0805273"
"MTMR10","myotubularin related protein 10","0","0","2","0.0805273"
"PEX13","peroxisomal biogenesis factor 13","1","0","2","0.0805273"
"PLD1","phospholipase D1","7","2","2","0.0805273"
"PUM1","pumilio 1 (Drosophila)","0","0","2","0.0805273"
"TBC1D4","TBC1 domain family, member 4","0","0","2","0.0805273"
"ICMT","isoprenylcysteine carboxyl methyltransferase","0","0","3","0.0803321"
"ARIH1","ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila)","0","0","2","0.0799439"
"ASB7","ankyrin repeat and SOCS box-containing 7","0","0","2","0.0799439"
"ATXN2L","ataxin 2-like","0","0","1","0.0799439"
"CLCN4-2","chloride channel 4-2","0","0","2","0.0799439"
"COL5A1","collagen, type V, alpha 1","4","0","1","0.0799439"
"CSRP2BP","cysteine and glycine-rich protein 2 binding protein","0","0","1","0.0799439"
"DAPK2","death-associated protein kinase 2","2","0","1","0.0799439"
"DVL1","dishevelled, dsh homolog 1 (Drosophila)","5","6","1","0.0799439"
"DYNC1I2","dynein cytoplasmic 1 intermediate chain 2","2","0","1","0.0799439"
"FAM131A","family with sequence similarity 131, member A","0","0","1","0.0799439"
"GABPA","GA repeat binding protein, alpha","0","0","3","0.0799439"
"GGA1","golgi associated, gamma adaptin ear containing, ARF binding protein 1","1","0","1","0.0799439"
"GPR63","G protein-coupled receptor 63","0","0","1","0.0799439"
"GREB1","gene regulated by estrogen in breast cancer protein","0","0","1","0.0799439"
"IP6K1","inositol hexaphosphate kinase 1","0","0","3","0.0799439"
"MARS2","methionine-tRNA synthetase 2 (mitochondrial)","2","0","1","0.0799439"
"MSX2","homeobox, msh-like 2","0","0","1","0.0799439"
"NFYC","nuclear transcription factor-Y gamma","1","0","1","0.0799439"
"PEAR1","platelet endothelial aggregation receptor 1","0","0","1","0.0799439"
"PLXND1","plexin D1","0","0","1","0.0799439"
"PRR9","proline rich 9","0","0","1","0.0799439"
"RELA","v-rel reticuloendotheliosis viral oncogene homolog A (avian)","22","34","1","0.0799439"
"SYNRG","synergin, gamma","0","0","1","0.0799439"
"TRIT1","tRNA isopentenyltransferase 1","1","0","1","0.0799439"
"VEGFC","vascular endothelial growth factor C","7","0","1","0.0799439"
"ZBTB1","zinc finger and BTB domain containing 1","0","0","1","0.0799439"
"NRXN3","neurexin III","1","0","4","0.0796553"
"D16ERTD472E","DNA segment, Chr 16, ERATO Doi 472, expressed","0","0","2","0.0793688"
"ERI1","exoribonuclease 1","0","0","2","0.0793688"
"F13A1","coagulation factor XIII, A1 subunit","1","1","2","0.0793688"
"FBXO8","F-box protein 8","0","0","2","0.0793688"
"PAPPA2","pappalysin 2","0","0","2","0.0793688"
"PLAGL2","pleiomorphic adenoma gene-like 2","0","0","4","0.0793688"
"RREB1","ras responsive element binding protein 1","0","0","4","0.0793688"
"STX12","syntaxin 12","1","0","2","0.0793688"
"ABTB2","ankyrin repeat and BTB (POZ) domain containing 2","0","0","1","0.078802"
"ADRA2B","adrenergic receptor, alpha 2b","1","0","2","0.078802"
"ARHGEF38","ho guanine nucleotide exchange factor (GEF) 38","0","0","1","0.078802"
"C030046I01RIK","RIKEN cDNA C030046I01 gene","0","0","1","0.078802"
"CDR2","cerebellar degeneration-related 2","0","0","1","0.078802"
"DPF1","D4, zinc and double PHD fingers family 1","0","0","1","0.078802"
"ESAM","endothelial cell-specific adhesion molecule","2","0","1","0.078802"
"GPC1","glypican 1","0","0","1","0.078802"
"HMGB1","high mobility group box 1","1","1","1","0.078802"
"KDELC1","KDEL (Lys-Asp-Glu-Leu) containing 1","0","0","1","0.078802"
"MINPP1","multiple inositol polyphosphate histidine phosphatase 1","1","0","1","0.078802"
