"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"COL1A2","collagen, type I, alpha 2","4","0","2","0.214824"
"MPHOSPH9","M-phase phosphoprotein 9","0","0","2","0.214824"
"PPP1R15B","protein phosphatase 1, regulatory (inhibitor) subunit 15b","0","0","2","0.214824"
"APP","amyloid beta (A4) precursor protein","1","2","1","0.21375"
"CCDC71","coiled-coil domain containing 71","0","0","1","0.21375"
"CNTN4","contactin 4","0","0","2","0.21375"
"CTTNBP2","cortactin binding protein 2","0","0","1","0.21375"
"DDIT4","DNA-damage-inducible transcript 4","1","0","1","0.21375"
"DLGAP2","discs, large (Drosophila) homolog-associated protein 2","0","0","1","0.21375"
"FBXL16","F-box and leucine-rich repeat protein 16","0","0","1","0.21375"
"GLCE","glucuronyl C5-epimerase","2","0","2","0.21375"
"IRS4","insulin receptor substrate 4","5","0","2","0.21375"
"ISL1","ISL1 transcription factor, LIM/homeodomain","0","0","1","0.21375"
"JUB","ajuba","0","0","1","0.21375"
"KDM3A","lysine (K)-specific demethylase 3A","0","0","1","0.21375"
"LMTK2","lemur tyrosine kinase 2","0","0","2","0.21375"
"NCAM1","neural cell adhesion molecule 1","2","0","2","0.21375"
"NPNT","nephronectin","1","0","1","0.21375"
"PCNX","pecanex homolog (Drosophila)","0","0","3","0.21375"
"PECAM1","platelet/endothelial cell adhesion molecule 1","3","4","1","0.21375"
"PIGS","phosphatidylinositol glycan anchor biosynthesis, class S","2","0","1","0.21375"
"PIK3IP1","phosphoinositide-3-kinase interacting protein 1","0","0","1","0.21375"
"PLA2G3","phospholipase A2, group III","14","0","1","0.21375"
"PPP1R2","protein phosphatase 1, regulatory (inhibitor) subunit 2","0","0","1","0.21375"
"SH3D19","SH3 domain protein D19","0","0","2","0.21375"
"TBC1D1","TBC1 domain family, member 1","0","0","1","0.21375"
"TEK","endothelial-specific receptor tyrosine kinase","0","0","1","0.21375"
"TGFB3","transforming growth factor, beta 3","17","11","1","0.21375"
"TXNDC5","thioredoxin domain containing 5","1","0","1","0.21375"
"VOPP1","vesicular, overexpressed in cancer, prosurvival protein 1","0","0","1","0.21375"
"ZRANB2","zinc finger, RAN-binding domain containing 2","0","0","1","0.21375"
"ASH1L","ash1 (absent, small, or homeotic)-like (Drosophila)","2","0","2","0.212686"
"MED14","mediator complex subunit 14","0","0","2","0.212686"
"NFYA","nuclear transcription factor-Y alpha","1","0","2","0.212686"
"ABCB9","ATP-binding cassette, sub-family B (MDR/TAP), member 9","2","0","1","0.211634"
"ATP10D","ATPase, class V, type 10D","0","0","1","0.211634"
"CBLN1","cerebellin 1 precursor protein","0","0","1","0.211634"
"DLC1","deleted in liver cancer 1","0","0","2","0.211634"
"ENTPD7","ectonucleoside triphosphate diphosphohydrolase 7","0","0","2","0.211634"
"ETV1","ets variant gene 1","0","0","2","0.211634"
"FKBP1A","FK506 binding protein 1a","0","2","1","0.211634"
"IQGAP1","IQ motif containing GTPase activating protein 1","2","0","1","0.211634"
"KLF3","Kruppel-like factor 3 (basic)","0","0","1","0.211634"
"MN1","meningioma 1","0","0","1","0.211634"
"OVOL1","OVO homolog-like 1 (Drosophila)","0","0","1","0.211634"
"PDE12","phosphodiesterase 12","0","0","1","0.211634"
"RCN2","reticulocalbin 2","0","0","1","0.211634"
"SEC63","SEC63-like (S. cerevisiae)","2","0","2","0.211634"
"SESN2","sestrin 2","1","0","1","0.211634"
"SIAH2","seven in absentia 2","0","0","1","0.211634"
"SLC9A1","solute carrier family 9 (sodium/hydrogen exchanger), member 1","5","0","1","0.211634"
"SSBP3","single-stranded DNA binding protein 3","0","0","1","0.211634"
"SULT4A1","sulfotransferase family 4A, member 1","0","0","1","0.211634"
"TRRAP","transformation/transcription domain-associated protein","0","1","1","0.211634"
"UBE2F","ubiquitin-conjugating enzyme E2F (putative)","1","1","1","0.211634"
"DCAF10","DDB1 and CUL4 associated factor 10","0","0","3","0.210937"
"INTU","inturned planar cell polarity effector homolog (Drosophila)","0","0","2","0.210591"
"MCL1","myeloid cell leukemia sequence 1","0","0","2","0.210591"
"AICDA","activation-induced cytidine deaminase","2","0","1","0.209559"
"DMRTA2","doublesex and mab-3 related transcription factor like family A2","0","0","1","0.209559"
"ELF1","E74-like factor 1","0","0","1","0.209559"
"FBN2","fibrillin 2","0","0","1","0.209559"
"GABRP","gamma-aminobutyric acid (GABA) A receptor, pi","1","0","1","0.209559"
"GLRB","glycine receptor, beta subunit","1","0","1","0.209559"
"GTF3C2","general transcription factor IIIC, polypeptide 2, beta","0","0","1","0.209559"
"KCTD1","potassium channel tetramerisation domain containing 1","0","0","1","0.209559"
"KHDRBS3","KH domain containing, RNA binding, signal transduction associated 3","0","0","1","0.209559"
"NECAB3","N-terminal EF-hand calcium binding protein 3","0","0","1","0.209559"
"NR2C2","nuclear receptor subfamily 2, group C, member 2","0","0","2","0.209559"
"SNRK","SNF related kinase","0","0","2","0.209559"
"STAC","src homology three (SH3) and cysteine rich domain","0","0","1","0.209559"
"TOMM70A","translocase of outer mitochondrial membrane 70 homolog A (yeast)","0","0","2","0.209559"
"SLCO5A1","solute carrier organic anion transporter family, member 5A1","0","0","3","0.208876"
"ABCA1","ATP-binding cassette, sub-family A (ABC1), member 1","1","0","2","0.208537"
"LRRC15","leucine rich repeat containing 15","0","0","2","0.208537"
"SLC22A23","solute carrier family 22, member 23","0","0","2","0.208537"
"SRPK2","serine/arginine-rich protein specific kinase 2","0","0","2","0.208537"
"TEF","thyrotroph embryonic factor","0","0","2","0.208537"
"TRIB1","tribbles homolog 1 (Drosophila)","0","0","2","0.208537"
"GREM2","gremlin 2 homolog, cysteine knot superfamily (Xenopus laevis)","0","0","2","0.207525"
"MAML1","mastermind like 1 (Drosophila)","1","0","2","0.207525"
"PHF17","PHD finger protein 17","0","0","2","0.207525"
"SNTB2","syntrophin, basic 2","0","0","2","0.207525"
"ALX1","ALX homeobox 1","0","0","1","0.207524"
"CDH2","cadherin 2","2","0","1","0.207524"
"COPS8","COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)","0","0","1","0.207524"
"CTGF","connective tissue growth factor","0","0","1","0.207524"
"EML1","echinoderm microtubule associated protein like 1","0","0","1","0.207524"
"EPB4.1L5","erythrocyte protein band 4.1-like 5","0","0","1","0.207524"
"GABRA6","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 6","1","1","1","0.207524"
"HOXD13","homeobox D13","0","0","1","0.207524"
"IQCG","IQ motif containing G","0","0","1","0.207524"
"LBP","lipopolysaccharide binding protein","1","1","1","0.207524"
"MAMDC2","MAM domain containing 2","0","0","1","0.207524"
"PDE8B","phosphodiesterase 8B","1","0","1","0.207524"
"TRIM41","tripartite motif-containing 41","0","0","1","0.207524"
"ZFP143","zinc finger protein 143","0","0","1","0.207524"
"EDA","ectodysplasin-A","1","0","3","0.206855"
"GPR158","G protein-coupled receptor 158","0","0","2","0.206522"
"RUNX1","runt related transcription factor 1","3","0","2","0.206522"
"RLIM","ring finger protein, LIM domain interacting","0","0","3","0.20619"
"DNAJB4","DnaJ (Hsp40) homolog, subfamily B, member 4","0","0","1","0.205529"
"FLOT2","flotillin 2","1","0","1","0.205529"
"GPR22","G protein-coupled receptor 22","0","0","1","0.205529"
"HECTD3","HECT domain containing 3","0","0","1","0.205529"
"LEPR","leptin receptor","4","1","1","0.205529"
"LYPLA1","lysophospholipase 1","1","0","1","0.205529"
"MOBKL2B","MOB1, Mps One Binder kinase activator-like 2B (yeast)","0","0","1","0.205529"
"MYT1L","myelin transcription factor 1-like","0","0","2","0.205529"
"PTCHD2","patched domain containing 2","0","0","2","0.205529"
"RIMBP2","RIMS binding protein 2","0","0","1","0.205529"
"UQCC","ubiquinol-cytochrome c reductase complex chaperone, CBP3 homolog (yeast)","0","0","1","0.205529"
"YIPF5","Yip1 domain family, member 5","0","0","1","0.205529"
"ZFP248","zinc finger protein 248","0","0","1","0.205529"
"TARDBP","TAR DNA binding protein","0","0","3","0.204872"
"AI661453","expressed sequence AI661453","0","0","1","0.203572"
"CHKA","choline kinase alpha","2","0","1","0.203572"
"DCP2","DCP2 decapping enzyme homolog (S. cerevisiae)","1","0","1","0.203572"
"ECE1","endothelin converting enzyme 1","0","0","1","0.203572"
"KCNK3","potassium channel, subfamily K, member 3","0","0","1","0.203572"
"MED12L","mediator of RNA polymerase II transcription, subunit 12 homolog (yeast)-like","0","0","1","0.203572"
"NPC1","Niemann Pick type C1","1","0","1","0.203572"
"NSG2","neuron specific gene family member 2","0","0","1","0.203572"
"PDE2A","phosphodiesterase 2A, cGMP-stimulated","1","1","1","0.203572"
"SGSM2","small G protein signaling modulator 2","0","0","1","0.203572"
"SRSF7","serine/arginine-rich splicing factor 7","1","0","1","0.203572"
"ST8SIA6","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6","0","0","1","0.203572"
"SUMF1","sulfatase modifying factor 1","1","0","1","0.203572"
"TNS3","tensin 3","0","0","1","0.203572"
"ZDHHC5","zinc finger, DHHC domain containing 5","0","0","1","0.203572"
"ABCC5","ATP-binding cassette, sub-family C (CFTR/MRP), member 5","1","0","2","0.203571"
"CSMD1","CUB and Sushi multiple domains 1","0","0","2","0.203571"
"DDX17","DEAD (Asp-Glu-Ala-Asp) box polypeptide 17","0","0","2","0.203571"
"FAM53C","family with sequence similarity 53, member C","0","0","2","0.203571"
"GPRC5B","G protein-coupled receptor, family C, group 5, member B","0","0","2","0.203571"
"LHFPL2","lipoma HMGIC fusion partner-like 2","0","0","2","0.203571"
"MMGT1","membrane magnesium transporter 1","0","0","2","0.203571"
"4933426M11RIK","RIKEN cDNA 4933426M11 gene","0","0","2","0.202607"
"8430419L09RIK","RIKEN cDNA 8430419L09 gene","0","0","1","0.201651"
"ABCG1","ATP-binding cassette, sub-family G (WHITE), member 1","1","0","1","0.201651"
"ARL4A","ADP-ribosylation factor-like 4A","0","0","2","0.201651"
"ASB4","ankyrin repeat and SOCS box-containing 4","0","0","1","0.201651"
"B3GNT5","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5","2","0","1","0.201651"
"CAMK2B","calcium/calmodulin-dependent protein kinase II, beta","11","5","1","0.201651"
"CAPZA2","capping protein (actin filament) muscle Z-line, alpha 2","0","0","1","0.201651"
"CSRNP3","cysteine-serine-rich nuclear protein 3","0","0","1","0.201651"
"DAB1","disabled homolog 1 (Drosophila)","0","0","2","0.201651"
"EHD1","EH-domain containing 1","1","0","1","0.201651"
"EPHB2","Eph receptor B2","1","0","1","0.201651"
"FHL1","four and a half LIM domains 1","0","0","1","0.201651"
"GCC1","golgi coiled coil 1","0","0","1","0.201651"
"KCNJ6","potassium inwardly-rectifying channel, subfamily J, member 6","0","0","1","0.201651"
"KDM1B","lysine (K)-specific demethylase 1B","0","0","1","0.201651"
"MINK1","misshapen-like kinase 1 (zebrafish)","0","0","1","0.201651"
"OTUB2","OTU domain, ubiquitin aldehyde binding 2","0","0","1","0.201651"
"PPPDE1","PPPDE peptidase domain containing 1","0","0","2","0.201651"
"PRICKLE1","prickle homolog 1 (Drosophila)","1","0","1","0.201651"
"RGP1","RGP1 retrograde golgi transport homolog (S. cerevisiae)","0","0","2","0.201651"
"RNF220","ring finger protein 220","0","0","1","0.201651"
"RPGRIP1L","Rpgrip1-like","0","0","2","0.201651"
"SKP2","S-phase kinase-associated protein 2 (p45)","4","3","2","0.201651"
"UBOX5","U box domain containing 5","1","0","1","0.201651"
"UVRAG","UV radiation resistance associated gene","0","0","1","0.201651"
"YTHDC1","YTH domain containing 1","0","0","1","0.201651"
"DIO2","deiodinase, iodothyronine, type II","0","0","2","0.200704"
"FAM84A","family with sequence similarity 84, member A","0","0","2","0.200704"
"FRAS1","Fraser syndrome 1 homolog (human)","0","0","2","0.200704"
"PDS5B","PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae)","0","0","2","0.200704"
"2310022B05RIK","RIKEN cDNA 2310022B05 gene","0","0","1","0.199766"
"4931428F04RIK","RIKEN cDNA 4931428F04 gene","0","0","1","0.199766"
"A130022J15RIK","RIKEN cDNA A130022J15 gene","0","0","1","0.199766"
"ANKRD49","ankyrin repeat domain 49","0","0","1","0.199766"
"ATP8B4","ATPase, class I, type 8B, member 4","0","0","1","0.199766"
"BHLHE40","basic helix-loop-helix family, member e40","1","0","1","0.199766"
"CD47","CD47 antigen (Rh-related antigen, integrin-associated signal transducer)","1","0","1","0.199766"
"CREB5","cAMP responsive element binding protein 5","3","0","2","0.199766"
"EP400","E1A binding protein p400","0","0","1","0.199766"
"GLYR1","glyoxylate reductase 1 homolog (Arabidopsis)","0","0","1","0.199766"
"KCNH1","potassium voltage-gated channel, subfamily H (eag-related), member 1","0","0","2","0.199766"
"NAPEPLD","N-acyl phosphatidylethanolamine phospholipase D","0","0","1","0.199766"
"NT5E","5' nucleotidase, ecto","4","0","1","0.199766"
"RASGEF1B","RasGEF domain family, member 1B","0","0","1","0.199766"
"SSBP2","single-stranded DNA binding protein 2","0","0","2","0.199766"
"STX17","syntaxin 17","1","0","2","0.198837"
"ADD1","adducin 1 (alpha)","0","0","1","0.197917"
"CIITA","class II transactivator","3","0","1","0.197917"
"CNTNAP1","contactin associated protein-like 1","1","0","1","0.197917"
"ENPEP","glutamyl aminopeptidase","1","0","1","0.197917"
"FAM45A","family with sequence similarity 45, member A","0","0","1","0.197917"
"GDAP2","ganglioside-induced differentiation-associated-protein 2","0","0","1","0.197917"
"HAP1","huntingtin-associated protein 1","1","0","1","0.197917"
"HNRNPK","heterogeneous nuclear ribonucleoprotein K","1","0","1","0.197917"
"IL10RA","interleukin 10 receptor, alpha","3","2","1","0.197917"
"KDM6B","KDM1 lysine (K)-specific demethylase 6B","0","0","1","0.197917"
"LRP1B","low density lipoprotein-related protein 1B (deleted in tumors)","0","0","1","0.197917"
"MLLT1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1","0","0","1","0.197917"
"PPP1R14C","protein phosphatase 1, regulatory (inhibitor) subunit 14c","0","0","1","0.197917"
"RHBDF1","rhomboid family 1 (Drosophila)","0","0","1","0.197917"
"YPEL1","yippee-like 1 (Drosophila)","0","0","1","0.197917"
"ZBTB5","zinc finger and BTB domain containing 5","0","0","1","0.197917"
"ZFP521","zinc finger protein 521","0","0","1","0.197917"
"AKAP6","A kinase (PRKA) anchor protein 6","0","0","2","0.197916"
"ARPP19","cAMP-regulated phosphoprotein 19","0","0","2","0.197916"
"HS6ST2","heparan sulfate 6-O-sulfotransferase 2","1","0","2","0.197916"
"SLC10A7","solute carrier family 10 (sodium/bile acid cotransporter family), member 7","0","0","2","0.197916"
"USP6NL","USP6 N-terminal like","0","0","2","0.197916"
"ACOT11","acyl-CoA thioesterase 11","0","0","2","0.197005"
"NIN","ninein","0","0","2","0.197005"
"ZDHHC21","zinc finger, DHHC domain containing 21","0","0","2","0.197005"
"1110032A04RIK","RIKEN cDNA 1110032A04 gene","0","0","1","0.196101"
"BC030336","cDNA sequence BC030336","0","0","1","0.196101"
"H3F3B","H3 histone, family 3B","1","0","1","0.196101"
"HECA","headcase homolog (Drosophila)","0","0","1","0.196101"
"LETMD1","LETM1 domain containing 1","0","0","1","0.196101"
"MPDZ","multiple PDZ domain protein","1","0","1","0.196101"
"PLD5","phospholipase D family, member 5","0","0","1","0.196101"
"PLEKHA3","pleckstrin homology domain-containing, family A (phosphoinositide binding specific) member 3","0","0","1","0.196101"
"SLC23A2","solute carrier family 23 (nucleobase transporters), member 2","0","1","2","0.196101"
"SLC6A11","solute carrier family 6 (neurotransmitter transporter, GABA), member 11","0","0","1","0.196101"
"SNX16","sorting nexin 16","0","0","1","0.196101"
"VSX2","visual system homeobox 2","0","0","1","0.196101"
"CHST11","carbohydrate sulfotransferase 11","2","0","2","0.195205"
"KRAS","v-Ki-ras2 Kirsten rat sarcoma viral oncogene homolog","35","1","2","0.195205"
"LIF","leukemia inhibitory factor","2","1","2","0.195205"
"MIER1","mesoderm induction early response 1 homolog (Xenopus laevis","0","0","2","0.195205"
"RASSF8","Ras association (RalGDS/AF-6) domain family (N-terminal) member 8","0","0","2","0.195205"
"SLC6A6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6","0","0","2","0.195205"
"2400003C14RIK","RIKEN cDNA 2400003C14 gene","0","0","1","0.194318"
"CCDC88A","coiled coil domain containing 88A","0","0","2","0.194318"
"FAM160B2","family with sequence similarity 160, member B2","0","0","1","0.194318"
"FST","follistatin","1","0","1","0.194318"
"GLIS2","GLIS family zinc finger 2","0","0","1","0.194318"
"HNRNPAB","heterogeneous nuclear ribonucleoprotein A/B","0","0","1","0.194318"
"MAFB","v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)","0","0","1","0.194318"
"MEF2D","myocyte enhancer factor 2D","0","7","1","0.194318"
"MEX3A","mex3 homolog A (C. elegans)","0","0","2","0.194318"
"OCRL","oculocerebrorenal syndrome of Lowe","3","0","2","0.194318"
"PKNOX1","Pbx/knotted 1 homeobox","0","0","1","0.194318"
"PLP1","proteolipid protein (myelin) 1","0","0","1","0.194318"
"SDHC","succinate dehydrogenase complex, subunit C, integral membrane protein","6","1","1","0.194318"
"STK40","serine/threonine kinase 40","0","0","1","0.194318"
"SYDE1","synapse defective 1, Rho GTPase, homolog 1 (C. elegans)","0","0","1","0.194318"
"TECTB","tectorin beta","0","0","1","0.194318"
"TIMM17B","translocase of inner mitochondrial membrane 17b","0","0","1","0.194318"
"TOX","thymocyte selection-associated high mobility group box","0","0","1","0.194318"
