"TARGET_GENE","GENE_DESCRIPTION","KEGG","BIOCARTA","OBSERVED_MIRNA","OE"
"TRPV6","transient receptor potential cation channel, subfamily V, member 6","1","0","1","0.126792"
"CAMK2D","calcium/calmodulin-dependent protein kinase II, delta","11","5","6","0.126173"
"TEF","thyrotroph embryonic factor","0","0","6","0.126173"
"ADAMTSL1","ADAMTS-like 1","0","0","5","0.126051"
"AP1S2","adaptor-related protein complex 1, sigma 2 subunit","1","0","5","0.126051"
"SIRPA","signal-regulatory protein alpha","0","0","5","0.126051"
"TNKS2","tankyrase, TRF1-interacting ankyrin-related ADP-ribose polymerase 2","0","0","5","0.126051"
"DNM1L","dynamin 1-like","3","0","4","0.125866"
"KLHDC10","kelch domain containing 10","0","0","8","0.125866"
"PLD1","phospholipase D1","7","2","4","0.125866"
"PRRG3","proline rich Gla (G-carboxyglutamic acid) 3 (transmembrane)","0","0","8","0.125866"
"PRUNE2","prune homolog 2 (Drosophila)","0","0","4","0.125866"
"ZDHHC8","zinc finger, DHHC domain containing 8","0","0","4","0.125866"
"COPS8","COP9 (constitutive photomorphogenic) homolog, subunit 8 (Arabidopsis thaliana)","0","0","3","0.125561"
"CTGF","connective tissue growth factor","0","0","3","0.125561"
"EML1","echinoderm microtubule associated protein like 1","0","0","3","0.125561"
"EPB4.1L5","erythrocyte protein band 4.1-like 5","0","0","3","0.125561"
"GABRA6","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 6","1","1","3","0.125561"
"HOXD13","homeobox D13","0","0","3","0.125561"
"IQCG","IQ motif containing G","0","0","3","0.125561"
"MAMDC2","MAM domain containing 2","0","0","3","0.125561"
"PRKCA","protein kinase C, alpha","26","34","3","0.125561"
"TRIM41","tripartite motif-containing 41","0","0","3","0.125561"
"WNT3A","wingless-related MMTV integration site 3A","5","0","3","0.125561"
"AMMECR1","Alport syndrome, mental retardation, midface hypoplasia and elliptocytosis chromosomal region gene 1 homolog (human)","0","0","5","0.125317"
"PPP1R16B","protein phosphatase 1, regulatory (inhibitor) subunit 16B","0","0","5","0.125317"
"ARIH1","ariadne ubiquitin-conjugating enzyme E2 binding protein homolog 1 (Drosophila)","0","0","4","0.124954"
"ATXN2L","ataxin 2-like","0","0","2","0.124954"
"DAPK2","death-associated protein kinase 2","2","0","2","0.124954"
"FAM175B","family with sequence similarity 175, member B","0","0","4","0.124954"
"HNRNPA2B1","heterogeneous nuclear ribonucleoprotein A2/B1","0","0","4","0.124954"
"KCNB1","potassium voltage gated channel, Shab-related subfamily, member 1","1","0","2","0.124954"
"KLHDC8A","kelch domain containing 8A","0","0","4","0.124954"
"NDFIP2","Nedd4 family interacting protein 2","0","0","2","0.124954"
"RANBP3","RAN binding protein 3","0","0","2","0.124954"
"RASL10B","RAS-like, family 10, member B","0","0","4","0.124954"
"SYNRG","synergin, gamma","0","0","2","0.124954"
"TMEM164","transmembrane protein 164","0","0","7","0.124696"
"PDK1","pyruvate dehydrogenase kinase, isoenzyme 1","5","0","5","0.124593"
"NRXN3","neurexin III","1","0","8","0.124503"
"DNAJB4","DnaJ (Hsp40) homolog, subfamily B, member 4","0","0","3","0.124354"
"FAT2","FAT tumor suppressor homolog 2 (Drosophila)","0","0","3","0.124354"
"KCNK5","potassium channel, subfamily K, member 5","1","0","3","0.124354"
"LYPLA1","lysophospholipase 1","1","0","3","0.124354"
"PPP1R3D","protein phosphatase 1, regulatory subunit 3D","1","0","3","0.124354"
"TCF3","transcription factor 3","0","0","3","0.124354"
"VPS37B","vacuolar protein sorting 37B (yeast)","1","0","3","0.124354"
"XPO7","exportin 7","0","0","9","0.124354"
"CDC42SE1","CDC42 small effector 1","0","0","4","0.124055"
"ERI1","exoribonuclease 1","0","0","4","0.124055"
"MEF2C","myocyte enhancer factor 2C","1","9","4","0.124055"
"PAPPA2","pappalysin 2","0","0","4","0.124055"
"PCDH17","protocadherin 17","0","0","4","0.124055"
"SYPL","synaptophysin-like protein","0","0","4","0.124055"
"ZMPSTE24","zinc metallopeptidase, STE24 homolog (S. cerevisiae)","0","0","4","0.124055"
"ST8SIA1","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1","4","0","9","0.123956"
"EFNA5","ephrin A5","1","0","5","0.123877"
"ZFP185","zinc finger protein 185","0","0","5","0.123877"
"PITPNM3","PITPNM family member 3","0","0","6","0.123759"
"SECISBP2L","SECIS binding protein 2-like","0","0","6","0.123759"
"HNRNPD","heterogeneous nuclear ribonucleoprotein D","0","0","7","0.123674"
"2310067B10RIK","RIKEN cDNA 2310067B10 gene","0","0","1","0.123169"
"2310079N02RIK","RIKEN cDNA 2310079N02 gene","0","0","1","0.123169"
"3110001D03RIK","RIKEN cDNA 3110001D03 gene","0","0","1","0.123169"
"3830406C13RIK","RIKEN cDNA 3830406C13 gene","0","0","4","0.123169"
"ABTB2","ankyrin repeat and BTB (POZ) domain containing 2","0","0","2","0.123169"
"ALK","anaplastic lymphoma kinase","0","0","1","0.123169"
"ARHGEF38","ho guanine nucleotide exchange factor (GEF) 38","0","0","2","0.123169"
"AW554918","expressed sequence AW554918","0","0","5","0.123169"
"CAMSAP1L1","calmodulin regulated spectrin-associated protein 1-like 1","0","0","7","0.123169"
"CDC14B","CDC14 cell division cycle 14 homolog B (S. cerevisiae)","1","0","4","0.123169"
"CDR2","cerebellar degeneration-related 2","0","0","2","0.123169"
"CELSR1","cadherin, EGF LAG seven-pass G-type receptor 1 (flamingo homolog, Drosophila)","0","0","3","0.123169"
"COL19A1","collagen, type XIX, alpha 1","0","0","9","0.123169"
"DENND4B","DENN/MADD domain containing 4B","0","0","2","0.123169"
"DPF1","D4, zinc and double PHD fingers family 1","0","0","2","0.123169"
"DYNLT3","dynein light chain Tctex-type 3","0","0","4","0.123169"
"ECE1","endothelin converting enzyme 1","0","0","3","0.123169"
"FGD1","FYVE, RhoGEF and PH domain containing 1","1","0","2","0.123169"
"GRM5","glutamate receptor, metabotropic 5","6","0","5","0.123169"
"HDC","histidine decarboxylase","2","1","1","0.123169"
"HMGB1","high mobility group box 1","1","1","2","0.123169"
"IBTK","inhibitor of Bruton agammaglobulinemia tyrosine kinase","0","0","3","0.123169"
"JPH4","junctophilin 4","0","0","4","0.123169"
"MAP3K13","mitogen-activated protein kinase kinase kinase 13","1","1","1","0.123169"
"MKRN3","makorin, ring finger protein, 3","0","0","2","0.123169"
"NANP","N-acetylneuraminic acid phosphatase","2","0","1","0.123169"
"NPC1","Niemann Pick type C1","1","0","3","0.123169"
"PELI3","pellino 3","0","0","1","0.123169"
"PLAU","plasminogen activator, urokinase","1","2","2","0.123169"
"PTPN12","protein tyrosine phosphatase, non-receptor type 12","0","0","2","0.123169"
"RGL1","ral guanine nucleotide dissociation stimulator,-like 1","0","0","5","0.123169"
"RNF214","ring finger protein 214","0","0","4","0.123169"
"RPE","ribulose-5-phosphate-3-epimerase","3","0","3","0.123169"
"SORBS1","sorbin and SH3 domain containing 1","3","0","5","0.123169"
"SUMF1","sulfatase modifying factor 1","1","0","3","0.123169"
"VAMP8","vesicle-associated membrane protein 8","1","0","1","0.123169"
"WFDC3","WAP four-disulfide core domain 3","0","0","1","0.123169"
"WWP1","WW domain containing E3 ubiquitin protein ligase 1","2","0","2","0.123169"
"YEATS4","YEATS domain containing 4","0","0","2","0.123169"
"ZBTB16","zinc finger and BTB domain containing 16","2","1","3","0.123169"
"ZFYVE21","zinc finger, FYVE domain containing 21","0","0","1","0.123169"
"4933439F18RIK","RIKEN cDNA 4933439F18 gene","0","0","6","0.122586"
"BAALC","brain and acute leukemia, cytoplasmic","0","0","5","0.122469"
"KIF16B","kinesin family member 16B","0","0","5","0.122469"
"HOOK1","hook homolog 1 (Drosophila)","0","0","4","0.122296"
"RFXANK","regulatory factor X-associated ankyrin-containing protein","2","0","4","0.122296"
"TCF23","transcription factor 23","0","0","4","0.122296"
"UBXN7","UBX domain protein 7","0","0","4","0.122296"
"ELAVL1","ELAV (embryonic lethal, abnormal vision, Drosophila)-like 1 (Hu antigen R)","0","1","7","0.122172"
"ABCG1","ATP-binding cassette, sub-family G (WHITE), member 1","1","0","3","0.122007"
"ARL4A","ADP-ribosylation factor-like 4A","0","0","6","0.122007"
"BAT2L2","HLA-B associated transcript 2-like 2","0","0","6","0.122007"
"CSRNP3","cysteine-serine-rich nuclear protein 3","0","0","3","0.122007"
"FAM134B","family with sequence similarity 134, member B","0","0","3","0.122007"
"GCC1","golgi coiled coil 1","0","0","3","0.122007"
"GRIK2","glutamate receptor, ionotropic, kainate 2 (beta 2)","1","0","3","0.122007"
"NFIC","nuclear factor I/C","0","0","6","0.122007"
"NRSN1","neurensin 1","0","0","3","0.122007"
"SKP2","S-phase kinase-associated protein 2 (p45)","4","3","6","0.122007"
"ARL5B","ADP-ribosylation factor-like 5B","0","0","5","0.121778"
"AHNAK","AHNAK nucleoprotein (desmoyokin)","0","0","4","0.121435"
"BRAP","BRCA1 associated protein","0","0","4","0.121435"
"CBL","Casitas B-lineage lymphoma","9","3","4","0.121435"
"KCTD21","potassium channel tetramerisation domain containing 21","0","0","4","0.121435"
"4930430F08RIK","RIKEN cDNA 4930430F08 gene","0","0","2","0.121434"
"AATK","apoptosis-associated tyrosine kinase","0","0","2","0.121434"
"ETNK2","ethanolamine kinase 2","2","0","2","0.121434"
"FOXC2","forkhead box C2","0","0","2","0.121434"
"FRAS1","Fraser syndrome 1 homolog (human)","0","0","6","0.121434"
"GPR3","G-protein coupled receptor 3","0","0","2","0.121434"
"HMGN3","high mobility group nucleosomal binding domain 3","0","0","2","0.121434"
"MCC","mutated in colorectal cancers","0","0","2","0.121434"
"MTAP7","microtubule-associated protein 7","0","0","2","0.121434"
"NANOS1","nanos homolog 1 (Drosophila)","0","0","2","0.121434"
"PTK7","PTK7 protein tyrosine kinase 7","0","0","2","0.121434"
"PTPN2","protein tyrosine phosphatase, non-receptor type 2","0","0","2","0.121434"
"SEMA6B","sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B","1","0","2","0.121434"
"SLC25A3","solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3","0","0","2","0.121434"
"TRIAP1","TP53 regulated inhibitor of apoptosis 1","0","0","2","0.121434"
"TXNRD3","thioredoxin reductase 3","1","0","2","0.121434"
"4931428F04RIK","RIKEN cDNA 4931428F04 gene","0","0","3","0.120867"
"AGL","amylo-1,6-glucosidase, 4-alpha-glucanotransferase","2","0","6","0.120867"
"ANKRD49","ankyrin repeat domain 49","0","0","3","0.120867"
"CALB1","calbindin 1","0","0","6","0.120867"
"PPM1D","protein phosphatase 1D magnesium-dependent, delta isoform","1","0","3","0.120867"
"SSBP2","single-stranded DNA binding protein 2","0","0","6","0.120867"
"TLL1","tolloid-like","0","0","3","0.120867"
"TNRC18","trinucleotide repeat containing 18","0","0","3","0.120867"
"USP13","ubiquitin specific peptidase 13 (isopeptidase T-3)","0","0","3","0.120867"
"ZZZ3","zinc finger, ZZ domain containing 3","0","0","3","0.120867"
"N28178","expressed sequence N28178","0","0","7","0.120706"
"VAPB","vesicle-associated membrane protein, associated protein B and C","0","0","7","0.120706"
"PDE5A","phosphodiesterase 5A, cGMP-specific","1","0","4","0.120585"
"CLDN2","claudin 2","4","0","5","0.120417"
"NOX4","NADPH oxidase 4","0","0","5","0.120417"
"RAB5B","RAB5B, member RAS oncogene family","4","0","5","0.120417"
"BAG4","BCL2-associated athanogene 4","0","3","6","0.120305"
"MEGF11","multiple EGF-like-domains 11","0","0","7","0.120225"
"2410127L17RIK","RIKEN cDNA 2410127L17 gene","0","0","1","0.119748"
"2610018G03RIK","RIKEN cDNA 2610018G03 gene","0","0","1","0.119748"
"ACTR2","ARP2 actin-related protein 2 homolog (yeast)","0","5","4","0.119748"
"ADD1","adducin 1 (alpha)","0","0","3","0.119748"
"AHSG","alpha-2-HS-glycoprotein","0","0","1","0.119748"
"AIFM1","apoptosis-inducing factor, mitochondrion-associated 1","1","2","1","0.119748"
"AUP1","ancient ubiquitous protein 1","0","0","1","0.119748"
"BMX","BMX non-receptor tyrosine kinase","0","0","2","0.119748"
"CALM3","calmodulin 3","15","20","2","0.119748"
"EFEMP1","epidermal growth factor-containing fibulin-like extracellular matrix protein 1","0","0","1","0.119748"
"EMID1","EMI domain containing 1","0","0","1","0.119748"
"ENPP2","ectonucleotide pyrophosphatase/phosphodiesterase 2","1","0","2","0.119748"
"GABRA3","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 3","1","1","3","0.119748"
"GCAP14","granule cell antiserum positive 14","0","0","7","0.119748"
"GCOM1","GRINL1A complex locus","0","0","2","0.119748"
"GDAP2","ganglioside-induced differentiation-associated-protein 2","0","0","3","0.119748"
"HNRNPK","heterogeneous nuclear ribonucleoprotein K","1","0","3","0.119748"
"IL10RA","interleukin 10 receptor, alpha","3","2","3","0.119748"
"KCNJ4","potassium inwardly-rectifying channel, subfamily J, member 4","0","0","1","0.119748"
"LPAR6","lysophosphatidic acid receptor 6","1","0","1","0.119748"
"LRRC20","leucine rich repeat containing 20","0","0","4","0.119748"
"MAZ","MYC-associated zinc finger protein (purine-binding transcription factor)","0","0","2","0.119748"
"METTL9","methyltransferase like 9","0","0","1","0.119748"
"MGAT5B","mannoside acetylglucosaminyltransferase 5, isoenzyme B","2","0","2","0.119748"
"MLLT1","myeloid/lymphoid or mixed-lineage leukemia (trithorax homolog, Drosophila); translocated to, 1","0","0","3","0.119748"
"ODC1","ornithine decarboxylase, structural 1","3","0","1","0.119748"
"PGRMC2","progesterone receptor membrane component 2","0","0","4","0.119748"
"PICK1","protein interacting with C kinase 1","0","0","1","0.119748"
"PLP2","proteolipid protein 2","0","0","1","0.119748"
"PPP1R14C","protein phosphatase 1, regulatory (inhibitor) subunit 14c","0","0","3","0.119748"
"PRICKLE3","prickle homolog 3 (Drosophila)","0","0","1","0.119748"
"PRR15","proline rich 15","0","0","1","0.119748"
"PSMD11","proteasome (prosome, macropain) 26S subunit, non-ATPase, 11","1","0","2","0.119748"
"PTGFR","prostaglandin F receptor","2","0","6","0.119748"
"RNF166","ring finger protein 166","0","0","2","0.119748"
"RNF215","ring finger protein 215","0","0","2","0.119748"
"SNX1","sorting nexin 1","0","0","1","0.119748"
"ST3GAL5","ST3 beta-galactoside alpha-2,3-sialyltransferase 5","2","0","2","0.119748"
"SUMO1","SMT3 suppressor of mif two 3 homolog 1 (yeast)","1","2","2","0.119748"
"THOC2","THO complex 2","2","0","5","0.119748"
"VANGL2","vang-like 2 (van gogh, Drosophila)","1","0","1","0.119748"
"ZFP366","zinc finger protein 366","0","0","1","0.119748"
"ZFP521","zinc finger protein 521","0","0","3","0.119748"
"NIN","ninein","0","0","6","0.119196"
"CYTH3","cytohesin 3","0","1","5","0.119086"
"PIP4K2C","phosphatidylinositol-5-phosphate 4-kinase, type II, gamma","3","0","5","0.119086"
"TSPYL4","TSPY-like 4","0","0","5","0.119086"
"ANO6","anoctamin 6","0","0","4","0.118922"
"DLGAP1","discs, large (Drosophila) homolog-associated protein 1","0","0","4","0.118922"
"DSC2","desmocollin 2","1","0","4","0.118922"
"NSMAF","neutral sphingomyelinase (N-SMase) activation associated factor","0","1","4","0.118922"
"NUDT10","nudix (nucleoside diphosphate linked moiety X)-type motif 10","0","0","4","0.118922"
"SIX6","sine oculis-related homeobox 6 homolog (Drosophila)","0","0","4","0.118922"
"BC030336","cDNA sequence BC030336","0","0","3","0.118649"
"FAM73B","family with sequence similarity 73, member B","0","0","3","0.118649"
"HECA","headcase homolog (Drosophila)","0","0","3","0.118649"
"MPDZ","multiple PDZ domain protein","1","0","3","0.118649"
"PLD5","phospholipase D family, member 5","0","0","3","0.118649"
"SLC31A1","solute carrier family 31, member 1","0","0","6","0.118649"
"SLC6A11","solute carrier family 6 (neurotransmitter transporter, GABA), member 11","0","0","3","0.118649"
"VSX2","visual system homeobox 2","0","0","3","0.118649"
"NTRK2","neurotrophic tyrosine kinase, receptor, type 2","2","0","8","0.118513"
"STAU2","staufen (RNA binding protein) homolog 2 (Drosophila)","0","0","5","0.118432"
"STXBP1","syntaxin binding protein 1","0","0","5","0.118432"
"ABLIM3","actin binding LIM protein family, member 3","1","0","4","0.118108"
"ALG9","asparagine-linked glycosylation 9 homolog (yeast, alpha 1,2 mannosyltransferase)","2","0","2","0.118108"
"ARL2BP","ADP-ribosylation factor-like 2 binding protein","0","0","2","0.118108"
"CSNK1E","casein kinase 1, epsilon","3","0","2","0.118108"
"ELN","elastin","1","0","2","0.118108"
"FAM40A","family with sequence similarity 40, member A","0","0","2","0.118108"
"INTS8","integrator complex subunit 8","0","0","2","0.118108"
"NDN","necdin","0","0","2","0.118108"
"PLXNA4","plexin A4","1","0","2","0.118108"
"SLC6A6","solute carrier family 6 (neurotransmitter transporter, taurine), member 6","0","0","6","0.118107"
"2400003C14RIK","RIKEN cDNA 2400003C14 gene","0","0","3","0.117571"
"PKNOX1","Pbx/knotted 1 homeobox","0","0","3","0.117571"
"PRKRIR","protein-kinase, interferon-inducible double stranded RNA dependent inhibitor, repressor of (P58 repressor)","0","0","3","0.117571"
"RBM16","RNA binding motif protein 16","0","0","3","0.117571"
"SERINC3","serine incorporator 3","0","0","3","0.117571"
"AGPS","alkylglycerone phosphate synthase","3","0","7","0.117418"
"EDEM1","ER degradation enhancer, mannosidase alpha-like 1","1","0","7","0.117418"
"9530068E07RIK","RIKEN cDNA 9530068E07 gene","0","0","4","0.117304"
"ARHGEF6","Rac/Cdc42 guanine nucleotide exchange factor (GEF) 6","2","2","4","0.117304"
